CustomerID|ContactName|Address|City|Region|PostalCode|Country|OrderID|OrderDate|ShippedDate|RequiredDate|ProductName|Quantity|UnitPrice|Discount|TotalSales|FinalSales
FRANS|Paolo Accorti|Via Monte Bianco 34|Torino||10100|Italy|11060.0|1998-04-30|1998-05-04|1998-05-28|Camembert Pierrot|4.0|34.0|0.0|136.0|136.0
FRANS|Paolo Accorti|Via Monte Bianco 34|Torino||10100|Italy|11060.0|1998-04-30|1998-05-04|1998-05-28|Original Frankfurter grüne Soße|10.0|13.0|0.0|130.0|130.0
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10328.0|1996-10-14|1996-10-17|1996-11-11|Louisiana Fiery Hot Pepper Sauce|40.0|16.8|0.0|672.0|672.0
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10328.0|1996-10-14|1996-10-17|1996-11-11|Raclette Courdavault|9.0|44.0|0.0|396.0|396.0
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10328.0|1996-10-14|1996-10-17|1996-11-11|Scottish Longbreads|10.0|10.0|0.0|100.0|100.0
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10352.0|1996-11-12|1996-11-18|1996-11-26|Guaraná Fantástica|10.0|3.6|0.0|36.0|36.0
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10352.0|1996-11-12|1996-11-18|1996-11-26|Tourtière|20.0|5.9|0.15000000596046448|118.0|100.3
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10464.0|1997-03-04|1997-03-14|1997-04-01|Camembert Pierrot|20.0|27.2|0.0|544.0|544.0
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10464.0|1997-03-04|1997-03-14|1997-04-01|Chef Anton's Cajun Seasoning|16.0|17.6|0.20000000298023224|281.6|225.28
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10464.0|1997-03-04|1997-03-14|1997-04-01|Gnocchi di nonna Alice|30.0|30.4|0.20000000298023224|912.0|729.6
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10464.0|1997-03-04|1997-03-14|1997-04-01|Ipoh Coffee|3.0|36.8|0.0|110.4|110.4
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10491.0|1997-03-31|1997-04-08|1997-04-28|Gula Malacca|15.0|15.5|0.15000000596046448|232.5|197.63
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10491.0|1997-03-31|1997-04-08|1997-04-28|Original Frankfurter grüne Soße|7.0|10.4|0.15000000596046448|72.8|61.88
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10551.0|1997-05-28|1997-06-06|1997-07-09|Gula Malacca|40.0|19.45|0.0|778.0|778.0
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10551.0|1997-05-28|1997-06-06|1997-07-09|Pavlova|40.0|17.45|0.15000000596046448|698.0|593.3
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10551.0|1997-05-28|1997-06-06|1997-07-09|Steeleye Stout|20.0|18.0|0.15000000596046448|360.0|306.0
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10604.0|1997-07-18|1997-07-29|1997-08-15|Chocolade|6.0|12.75|0.10000000149011612|76.5|68.85
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10604.0|1997-07-18|1997-07-29|1997-08-15|Lakkalikööri|10.0|18.0|0.10000000149011612|180.0|162.0
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10664.0|1997-09-10|1997-09-19|1997-10-08|Gnocchi di nonna Alice|12.0|38.0|0.15000000596046448|456.0|387.6
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10664.0|1997-09-10|1997-09-19|1997-10-08|Ikura|24.0|31.0|0.15000000596046448|744.0|632.4
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10664.0|1997-09-10|1997-09-19|1997-10-08|Louisiana Fiery Hot Pepper Sauce|15.0|21.05|0.15000000596046448|315.75|268.39
FURIB|Lino Rodriguez|Jardim das rosas n. 32|Lisboa||1675|Portugal|10963.0|1998-03-19|1998-03-26|1998-04-16|Camembert Pierrot|2.0|34.0|0.15000000596046448|68.0|57.8
GALED|Eduardo Saavedra|Rambla de Cataluña, 23|Barcelona||08022|Spain|10366.0|1996-11-28|1996-12-30|1997-01-09|Louisiana Fiery Hot Pepper Sauce|5.0|16.8|0.0|84.0|84.0
GALED|Eduardo Saavedra|Rambla de Cataluña, 23|Barcelona||08022|Spain|10366.0|1996-11-28|1996-12-30|1997-01-09|Original Frankfurter grüne Soße|5.0|10.4|0.0|52.0|52.0
GALED|Eduardo Saavedra|Rambla de Cataluña, 23|Barcelona||08022|Spain|10426.0|1997-01-27|1997-02-06|1997-02-24|Gnocchi di nonna Alice|5.0|30.4|0.0|152.0|152.0
GALED|Eduardo Saavedra|Rambla de Cataluña, 23|Barcelona||08022|Spain|10426.0|1997-01-27|1997-02-06|1997-02-24|Wimmers gute Semmelknödel|7.0|26.6|0.0|186.2|186.2
GALED|Eduardo Saavedra|Rambla de Cataluña, 23|Barcelona||08022|Spain|10568.0|1997-06-13|1997-07-09|1997-07-11|Ikura|5.0|31.0|0.0|155.0|155.0
GALED|Eduardo Saavedra|Rambla de Cataluña, 23|Barcelona||08022|Spain|10887.0|1998-02-13|1998-02-16|1998-03-13|NuNuCa Nuß-Nougat-Creme|5.0|14.0|0.0|70.0|70.0
GALED|Eduardo Saavedra|Rambla de Cataluña, 23|Barcelona||08022|Spain|10928.0|1998-03-05|1998-03-18|1998-04-02|Lakkalikööri|5.0|18.0|0.0|90.0|90.0
GALED|Eduardo Saavedra|Rambla de Cataluña, 23|Barcelona||08022|Spain|10928.0|1998-03-05|1998-03-18|1998-04-02|Zaanse koeken|5.0|9.5|0.0|47.5|47.5
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10303.0|1996-09-11|1996-09-18|1996-10-09|Boston Crab Meat|40.0|14.7|0.10000000149011612|588.0|529.2
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10303.0|1996-09-11|1996-09-18|1996-10-09|Louisiana Fiery Hot Pepper Sauce|30.0|16.8|0.10000000149011612|504.0|453.6
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10303.0|1996-09-11|1996-09-18|1996-10-09|Scottish Longbreads|15.0|10.0|0.10000000149011612|150.0|135.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10550.0|1997-05-28|1997-06-06|1997-06-25|Alice Mutton|8.0|39.0|0.10000000149011612|312.0|280.8
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10550.0|1997-05-28|1997-06-06|1997-06-25|Sir Rodney's Scones|6.0|10.0|0.10000000149011612|60.0|54.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10550.0|1997-05-28|1997-06-06|1997-06-25|Sirop d'érable|10.0|28.5|0.10000000149011612|285.0|256.5
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10550.0|1997-05-28|1997-06-06|1997-06-25|Teatime Chocolate Biscuits|10.0|9.2|0.0|92.0|92.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10629.0|1997-08-12|1997-08-20|1997-09-09|Thüringer Rostbratwurst|20.0|123.79|0.0|2475.8|2475.8
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10629.0|1997-08-12|1997-08-20|1997-09-09|Wimmers gute Semmelknödel|9.0|33.25|0.0|299.25|299.25
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10872.0|1998-02-05|1998-02-09|1998-03-05|Louisiana Fiery Hot Pepper Sauce|21.0|21.05|0.05000000074505806|442.05|419.95
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10872.0|1998-02-05|1998-02-09|1998-03-05|Pâté chinois|10.0|24.0|0.05000000074505806|240.0|228.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10872.0|1998-02-05|1998-02-09|1998-03-05|Tarte au sucre|20.0|49.3|0.05000000074505806|986.0|936.7
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10872.0|1998-02-05|1998-02-09|1998-03-05|Wimmers gute Semmelknödel|15.0|33.25|0.05000000074505806|498.75|473.81
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10874.0|1998-02-06|1998-02-11|1998-03-06|Ikura|10.0|31.0|0.0|310.0|310.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10888.0|1998-02-16|1998-02-23|1998-03-16|Chang|20.0|19.0|0.0|380.0|380.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10888.0|1998-02-16|1998-02-23|1998-03-16|Scottish Longbreads|18.0|12.5|0.0|225.0|225.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10911.0|1998-02-26|1998-03-05|1998-03-26|Alice Mutton|12.0|39.0|0.0|468.0|468.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10911.0|1998-02-26|1998-03-05|1998-03-26|Chai|10.0|18.0|0.0|180.0|180.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10911.0|1998-02-26|1998-03-05|1998-03-26|Laughing Lumberjack Lager|15.0|14.0|0.0|210.0|210.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10948.0|1998-03-13|1998-03-19|1998-04-10|Manjimup Dried Apples|40.0|53.0|0.0|2120.0|2120.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10948.0|1998-03-13|1998-03-19|1998-04-10|Pâté chinois|4.0|24.0|0.0|96.0|96.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|10948.0|1998-03-13|1998-03-19|1998-04-10|Valkoinen suklaa|9.0|16.25|0.0|146.25|146.25
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|11009.0|1998-04-08|1998-04-10|1998-05-06|Camembert Pierrot|9.0|34.0|0.0|306.0|306.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|11009.0|1998-04-08|1998-04-10|1998-05-06|Guaraná Fantástica|12.0|4.5|0.0|54.0|54.0
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|11009.0|1998-04-08|1998-04-10|1998-05-06|Inlagd Sill|18.0|19.0|0.25|342.0|256.5
GODOS|José Pedro Freyre|C/ Romero, 33|Sevilla||41101|Spain|11037.0|1998-04-21|1998-04-27|1998-05-19|Outback Lager|4.0|15.0|0.0|60.0|60.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10423.0|1997-01-23|1997-02-24|1997-02-06|Gorgonzola Telino|14.0|10.0|0.0|140.0|140.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10423.0|1997-01-23|1997-02-24|1997-02-06|Raclette Courdavault|20.0|44.0|0.0|880.0|880.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10652.0|1997-09-01|1997-09-08|1997-09-29|Nord-Ost Matjeshering|2.0|25.89|0.25|51.78|38.83
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10652.0|1997-09-01|1997-09-08|1997-09-29|Singaporean Hokkien Fried Mee|20.0|14.0|0.0|280.0|280.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10685.0|1997-09-29|1997-10-03|1997-10-13|Ikura|20.0|31.0|0.0|620.0|620.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10685.0|1997-09-29|1997-10-03|1997-10-13|Jack's New England Clam Chowder|4.0|9.65|0.0|38.6|38.6
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10685.0|1997-09-29|1997-10-03|1997-10-13|Zaanse koeken|15.0|9.5|0.0|142.5|142.5
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10709.0|1997-10-17|1997-11-20|1997-11-14|Camembert Pierrot|10.0|34.0|0.0|340.0|340.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10709.0|1997-10-17|1997-11-20|1997-11-14|Manjimup Dried Apples|28.0|53.0|0.0|1484.0|1484.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10709.0|1997-10-17|1997-11-20|1997-11-14|Northwoods Cranberry Sauce|40.0|40.0|0.0|1600.0|1600.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10734.0|1997-11-07|1997-11-12|1997-12-05|Grandma's Boysenberry Spread|30.0|25.0|0.0|750.0|750.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10734.0|1997-11-07|1997-11-12|1997-12-05|Lakkalikööri|20.0|18.0|0.0|360.0|360.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10734.0|1997-11-07|1997-11-12|1997-12-05|Nord-Ost Matjeshering|15.0|25.89|0.0|388.35|388.35
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10777.0|1997-12-15|1998-01-21|1997-12-29|Singaporean Hokkien Fried Mee|20.0|14.0|0.20000000298023224|280.0|224.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10790.0|1997-12-22|1997-12-26|1998-01-19|Gnocchi di nonna Alice|20.0|38.0|0.15000000596046448|760.0|646.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10790.0|1997-12-22|1997-12-26|1998-01-19|Uncle Bob's Organic Dried Pears|3.0|30.0|0.15000000596046448|90.0|76.5
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|10959.0|1998-03-18|1998-03-23|1998-04-29|Rhönbräu Klosterbier|20.0|7.75|0.15000000596046448|155.0|131.75
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|11049.0|1998-04-24|1998-05-04|1998-05-22|Chang|10.0|19.0|0.20000000298023224|190.0|152.0
GOURL|André Fonseca|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|11049.0|1998-04-24|1998-05-04|1998-05-22|Queso Manchego La Pastora|4.0|38.0|0.20000000298023224|152.0|121.6
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10528.0|1997-05-06|1997-05-09|1997-05-20|Geitost|8.0|2.5|0.20000000298023224|20.0|16.0
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10528.0|1997-05-06|1997-05-09|1997-05-20|Mozzarella di Giovanni|9.0|34.8|0.0|313.2|313.2
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10528.0|1997-05-06|1997-05-09|1997-05-20|Queso Cabrales|3.0|21.0|0.0|63.0|63.0
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10589.0|1997-07-04|1997-07-14|1997-08-01|Steeleye Stout|4.0|18.0|0.0|72.0|72.0
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10616.0|1997-07-31|1997-08-05|1997-08-28|Côte de Blaye|15.0|263.5|0.05000000074505806|3952.5|3754.88
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10616.0|1997-07-31|1997-08-05|1997-08-28|Flotemysost|15.0|21.5|0.05000000074505806|322.5|306.38
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10616.0|1997-07-31|1997-08-05|1997-08-28|Gnocchi di nonna Alice|14.0|38.0|0.0|532.0|532.0
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10616.0|1997-07-31|1997-08-05|1997-08-28|Outback Lager|15.0|15.0|0.05000000074505806|225.0|213.75
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10617.0|1997-07-31|1997-08-04|1997-08-28|Raclette Courdavault|30.0|55.0|0.15000000596046448|1650.0|1402.5
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10656.0|1997-09-04|1997-09-10|1997-10-02|Gula Malacca|28.0|19.45|0.10000000149011612|544.6|490.14
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10656.0|1997-09-04|1997-09-10|1997-10-02|Tofu|3.0|23.25|0.10000000149011612|69.75|62.78
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10656.0|1997-09-04|1997-09-10|1997-10-02|Zaanse koeken|6.0|9.5|0.10000000149011612|57.0|51.3
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10681.0|1997-09-25|1997-09-30|1997-10-23|Sir Rodney's Scones|12.0|10.0|0.10000000149011612|120.0|108.0
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10681.0|1997-09-25|1997-09-30|1997-10-23|Teatime Chocolate Biscuits|30.0|9.2|0.10000000149011612|276.0|248.4
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10681.0|1997-09-25|1997-09-30|1997-10-23|Wimmers gute Semmelknödel|28.0|33.25|0.0|931.0|931.0
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10816.0|1998-01-06|1998-02-04|1998-02-03|Côte de Blaye|30.0|263.5|0.05000000074505806|7905.0|7509.75
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10816.0|1998-01-06|1998-02-04|1998-02-03|Tarte au sucre|20.0|49.3|0.05000000074505806|986.0|936.7
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|10936.0|1998-03-09|1998-03-18|1998-04-06|Inlagd Sill|30.0|19.0|0.20000000298023224|570.0|456.0
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|11006.0|1998-04-07|1998-04-15|1998-05-05|Chai|8.0|18.0|0.0|144.0|144.0
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|11006.0|1998-04-07|1998-04-15|1998-05-05|Thüringer Rostbratwurst|2.0|123.79|0.25|247.58|185.68
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|11040.0|1998-04-22||1998-05-20|Sir Rodney's Scones|20.0|10.0|0.0|200.0|200.0
GREAL|Howard Snyder|2732 Baker Blvd.|Eugene|OR|97403|USA|11061.0|1998-04-30||1998-06-11|Camembert Pierrot|15.0|34.0|0.0|510.0|510.0
GROSR|Manuel Pereira|5ª Ave. Los Palos Grandes|Caracas|DF|1081|Venezuela|10268.0|1996-07-30|1996-08-02|1996-08-27|Mozzarella di Giovanni|4.0|27.8|0.0|111.2|111.2
GROSR|Manuel Pereira|5ª Ave. Los Palos Grandes|Caracas|DF|1081|Venezuela|10268.0|1996-07-30|1996-08-02|1996-08-27|Thüringer Rostbratwurst|10.0|99.0|0.0|990.0|990.0
GROSR|Manuel Pereira|5ª Ave. Los Palos Grandes|Caracas|DF|1081|Venezuela|10785.0|1997-12-18|1997-12-24|1998-01-15|Ikura|10.0|31.0|0.0|310.0|310.0
GROSR|Manuel Pereira|5ª Ave. Los Palos Grandes|Caracas|DF|1081|Venezuela|10785.0|1997-12-18|1997-12-24|1998-01-15|Rhönbräu Klosterbier|10.0|7.75|0.0|77.5|77.5
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10250.0|1996-07-08|1996-07-12|1996-08-05|Jack's New England Clam Chowder|10.0|7.7|0.0|77.0|77.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10250.0|1996-07-08|1996-07-12|1996-08-05|Louisiana Fiery Hot Pepper Sauce|15.0|16.8|0.15000000596046448|252.0|214.2
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10250.0|1996-07-08|1996-07-12|1996-08-05|Manjimup Dried Apples|35.0|42.4|0.15000000596046448|1484.0|1261.4
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10253.0|1996-07-10|1996-07-16|1996-07-24|Chartreuse verte|42.0|14.4|0.0|604.8|604.8
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10253.0|1996-07-10|1996-07-16|1996-07-24|Gorgonzola Telino|20.0|10.0|0.0|200.0|200.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10253.0|1996-07-10|1996-07-16|1996-07-24|Maxilaku|40.0|16.0|0.0|640.0|640.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10541.0|1997-05-19|1997-05-29|1997-06-16|Côte de Blaye|4.0|263.5|0.10000000149011612|1054.0|948.6
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10541.0|1997-05-19|1997-05-29|1997-06-16|Flotemysost|9.0|21.5|0.10000000149011612|193.5|174.15
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10541.0|1997-05-19|1997-05-29|1997-06-16|Guaraná Fantástica|35.0|4.5|0.10000000149011612|157.5|141.75
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10541.0|1997-05-19|1997-05-29|1997-06-16|Louisiana Fiery Hot Pepper Sauce|36.0|21.05|0.10000000149011612|757.8|682.02
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10645.0|1997-08-26|1997-09-02|1997-09-23|Carnarvon Tigers|20.0|62.5|0.0|1250.0|1250.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10645.0|1997-08-26|1997-09-02|1997-09-23|Inlagd Sill|15.0|19.0|0.0|285.0|285.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10690.0|1997-10-02|1997-10-03|1997-10-30|Gnocchi di nonna Alice|20.0|38.0|0.25|760.0|570.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10690.0|1997-10-02|1997-10-03|1997-10-30|Original Frankfurter grüne Soße|30.0|13.0|0.25|390.0|292.5
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10770.0|1997-12-09|1997-12-17|1998-01-06|Queso Cabrales|15.0|21.0|0.25|315.0|236.25
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10783.0|1997-12-18|1997-12-19|1998-01-15|Côte de Blaye|5.0|263.5|0.0|1317.5|1317.5
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10783.0|1997-12-18|1997-12-19|1998-01-15|Gorgonzola Telino|10.0|12.5|0.0|125.0|125.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10886.0|1998-02-13|1998-03-02|1998-03-13|Gorgonzola Telino|35.0|12.5|0.0|437.5|437.5
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10886.0|1998-02-13|1998-03-02|1998-03-13|Ikura|70.0|31.0|0.0|2170.0|2170.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10886.0|1998-02-13|1998-03-02|1998-03-13|Original Frankfurter grüne Soße|40.0|13.0|0.0|520.0|520.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10903.0|1998-02-24|1998-03-04|1998-03-24|Konbu|40.0|6.0|0.0|240.0|240.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10903.0|1998-02-24|1998-03-04|1998-03-24|Louisiana Fiery Hot Pepper Sauce|21.0|21.05|0.0|442.05|442.05
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10903.0|1998-02-24|1998-03-04|1998-03-24|Scottish Longbreads|20.0|12.5|0.0|250.0|250.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10922.0|1998-03-03|1998-03-05|1998-03-31|Alice Mutton|15.0|39.0|0.0|585.0|585.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10922.0|1998-03-03|1998-03-05|1998-03-31|Guaraná Fantástica|35.0|4.5|0.0|157.5|157.5
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10925.0|1998-03-04|1998-03-13|1998-04-01|Filo Mix|12.0|7.0|0.15000000596046448|84.0|71.4
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10925.0|1998-03-04|1998-03-13|1998-04-01|Inlagd Sill|25.0|19.0|0.15000000596046448|475.0|403.75
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|10981.0|1998-03-27|1998-04-02|1998-04-24|Côte de Blaye|60.0|263.5|0.0|15810.0|15810.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|11022.0|1998-04-14|1998-05-04|1998-05-12|Gudbrandsdalsost|30.0|36.0|0.0|1080.0|1080.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|11022.0|1998-04-14|1998-05-04|1998-05-12|Teatime Chocolate Biscuits|35.0|9.2|0.0|322.0|322.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|11052.0|1998-04-27|1998-05-01|1998-05-25|Ipoh Coffee|30.0|46.0|0.20000000298023224|1380.0|1104.0
HANAR|Mario Pontes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|11052.0|1998-04-27|1998-05-01|1998-05-25|Sirop d'érable|10.0|28.5|0.20000000298023224|285.0|228.0
HILAA|Carlos Hernández|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela|10257.0|1996-07-16|1996-07-22|1996-08-13|Chartreuse verte|6.0|14.4|0.0|86.4|86.4
HILAA|Carlos Hernández|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela|10257.0|1996-07-16|1996-07-22|1996-08-13|Original Frankfurter grüne Soße|15.0|10.4|0.0|156.0|156.0
HILAA|Carlos Hernández|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela|10257.0|1996-07-16|1996-07-22|1996-08-13|Schoggi Schokolade|25.0|35.1|0.0|877.5|877.5
